trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint,platform_track
4289892-TRAIN-A24-TRKPI-Semaine-07,20:58:15,20:59:00,STR4D,3,0,0,21.568,1,Quai 1
4289892-TRAIN-A24-TRKPI-Semaine-07,21:02:15,21:03:00,ROS2C,4,0,0,24.588,1,Quai 1
4289892-TRAIN-A24-TRKPI-Semaine-07,21:05:15,21:06:00,LVL4C,5,0,0,27.246,1,Quai 1
4289892-TRAIN-A24-TRKPI-Semaine-07,21:09:15,21:10:00,LVL22C,6,0,0,30.212,1,Quai 2
4289892-TRAIN-A24-TRKPI-Semaine-07,21:14:15,21:15:00,LVL24C,7,0,0,35.726,1,Quai 2
4289892-TRAIN-A24-TRKPI-Semaine-07,21:20:15,21:21:00,MTL7D,8,0,0,39.380,1,Quai 1
4289892-TRAIN-A24-TRKPI-Semaine-07,21:23:15,21:24:00,MTL37C,9,0,0,40.898,1,Quai 1
4289892-TRAIN-A24-TRKPI-Semaine-07,21:28:00,21:28:45,MTL8D,10,0,0,43.644,1,Quai 1
4289892-TRAIN-A24-TRKPI-Semaine-07,21:43:00,21:43:00,MTL1A,11,0,0,54.903,1,Quai 3
4289893-TRAIN-A24-TRKPI-Semaine-06,19:45:00,19:45:00,MTL1C,1,0,0,0.000,1,Quai 3
4289893-TRAIN-A24-TRKPI-Semaine-06,19:58:15,19:59:00,MTL8B,2,0,0,11.255,1,Quai 2
4289893-TRAIN-A24-TRKPI-Semaine-06,20:02:15,20:03:00,MTL37A,3,0,0,14.003,1,Quai 2
4289893-TRAIN-A24-TRKPI-Semaine-06,20:05:15,20:06:00,MTL7B,4,0,0,15.519,1,Quai 2
4289893-TRAIN-A24-TRKPI-Semaine-06,20:11:15,20:12:00,LVL24A,5,0,0,19.177,1,Quai 2
4289893-TRAIN-A24-TRKPI-Semaine-06,20:17:15,20:18:00,LVL22A,6,0,0,24.688,1,Quai 2
4289893-TRAIN-A24-TRKPI-Semaine-06,20:20:15,20:21:00,LVL4A,7,0,0,27.654,1,Quai 1
4289893-TRAIN-A24-TRKPI-Semaine-06,20:24:15,20:25:00,ROS2A,8,0,0,30.311,1,Quai 1
4289893-TRAIN-A24-TRKPI-Semaine-06,20:29:15,20:30:00,STR4B,9,0,0,33.333,1,Quai 1
4289893-TRAIN-A24-TRKPI-Semaine-06,20:38:15,20:39:00,BLA1A,10,0,0,39.635,1,Quai 1
4289893-TRAIN-A24-TRKPI-Semaine-06,20:43:15,20:44:00,MIR1A,11,0,0,45.612,1,Quai 1
4289893-TRAIN-A24-TRKPI-Semaine-06,20:54:00,20:54:00,SJM1A,12,1,0,54.901,1,Quai 1
4289893-TRAIN-A24-TRKPI-Semaine-07,19:45:00,19:45:00,MTL1C,1,0,0,0.000,1,Quai 3
4289893-TRAIN-A24-TRKPI-Semaine-07,19:58:15,19:59:00,MTL8B,2,0,0,11.255,1,Quai 2
4289893-TRAIN-A24-TRKPI-Semaine-07,20:02:15,20:03:00,MTL37A,3,0,0,14.003,1,Quai 2
4289893-TRAIN-A24-TRKPI-Semaine-07,20:05:15,20:06:00,MTL7B,4,0,0,15.519,1,Quai 2
4289893-TRAIN-A24-TRKPI-Semaine-07,20:11:15,20:12:00,LVL24A,5,0,0,19.177,1,Quai 2
4289893-TRAIN-A24-TRKPI-Semaine-07,20:17:15,20:18:00,LVL22A,6,0,0,24.688,1,Quai 2
4289893-TRAIN-A24-TRKPI-Semaine-07,20:20:15,20:21:00,LVL4A,7,0,0,27.654,1,Quai 1
4289893-TRAIN-A24-TRKPI-Semaine-07,20:24:15,20:25:00,ROS2A,8,0,0,30.311,1,Quai 1
4289893-TRAIN-A24-TRKPI-Semaine-07,20:29:15,20:30:00,STR4B,9,0,0,33.333,1,Quai 1
4289893-TRAIN-A24-TRKPI-Semaine-07,20:38:15,20:39:00,BLA1A,10,0,0,39.635,1,Quai 1
4289893-TRAIN-A24-TRKPI-Semaine-07,20:43:15,20:44:00,MIR1A,11,0,0,45.612,1,Quai 1
4289893-TRAIN-A24-TRKPI-Semaine-07,20:54:00,20:54:00,SJM1A,12,1,0,54.901,1,Quai 1
4289894-TRAIN-A24-TRKPI-Semaine-06,22:20:00,22:20:00,MTL1C,1,0,0,0.000,1,Quai 3
4289894-TRAIN-A24-TRKPI-Semaine-06,22:33:15,22:34:00,MTL8B,2,0,0,11.255,1,Quai 2
4289894-TRAIN-A24-TRKPI-Semaine-06,22:37:15,22:38:00,MTL37A,3,0,0,14.003,1,Quai 2
4289894-TRAIN-A24-TRKPI-Semaine-06,22:40:15,22:41:00,MTL7B,4,0,0,15.519,1,Quai 2
4289894-TRAIN-A24-TRKPI-Semaine-06,22:46:15,22:47:00,LVL24A,5,0,0,19.177,1,Quai 2
4289894-TRAIN-A24-TRKPI-Semaine-06,22:52:15,22:53:00,LVL22A,6,0,0,24.688,1,Quai 2
4289894-TRAIN-A24-TRKPI-Semaine-06,22:55:15,22:56:00,LVL4A,7,0,0,27.654,1,Quai 1
4289894-TRAIN-A24-TRKPI-Semaine-06,22:59:15,23:00:00,ROS2A,8,0,0,30.311,1,Quai 1
4289894-TRAIN-A24-TRKPI-Semaine-06,23:04:15,23:05:00,STR4B,9,0,0,33.333,1,Quai 1
4289894-TRAIN-A24-TRKPI-Semaine-06,23:13:15,23:14:00,BLA1A,10,0,0,39.635,1,Quai 1
4289894-TRAIN-A24-TRKPI-Semaine-06,23:18:15,23:19:00,MIR1A,11,0,0,45.612,1,Quai 1
4289894-TRAIN-A24-TRKPI-Semaine-06,23:29:00,23:29:00,SJM1A,12,1,0,54.901,1,Quai 1
4289894-TRAIN-A24-TRKPI-Semaine-07,22:20:00,22:20:00,MTL1C,1,0,0,0.000,1,Quai 3
4289894-TRAIN-A24-TRKPI-Semaine-07,22:33:15,22:34:00,MTL8B,2,0,0,11.255,1,Quai 2
4289894-TRAIN-A24-TRKPI-Semaine-07,22:37:15,22:38:00,MTL37A,3,0,0,14.003,1,Quai 2
4289894-TRAIN-A24-TRKPI-Semaine-07,22:40:15,22:41:00,MTL7B,4,0,0,15.519,1,Quai 2
4289894-TRAIN-A24-TRKPI-Semaine-07,22:46:15,22:47:00,LVL24A,5,0,0,19.177,1,Quai 2
4289894-TRAIN-A24-TRKPI-Semaine-07,22:52:15,22:53:00,LVL22A,6,0,0,24.688,1,Quai 2
4289894-TRAIN-A24-TRKPI-Semaine-07,22:55:15,22:56:00,LVL4A,7,0,0,27.654,1,Quai 1
4289894-TRAIN-A24-TRKPI-Semaine-07,22:59:15,23:00:00,ROS2A,8,0,0,30.311,1,Quai 1
4289894-TRAIN-A24-TRKPI-Semaine-07,23:04:15,23:05:00,STR4B,9,0,0,33.333,1,Quai 1
4289894-TRAIN-A24-TRKPI-Semaine-07,23:13:15,23:14:00,BLA1A,10,0,0,39.635,1,Quai 1
4289894-TRAIN-A24-TRKPI-Semaine-07,23:18:15,23:19:00,MIR1A,11,0,0,45.612,1,Quai 1
4289894-TRAIN-A24-TRKPI-Semaine-07,23:29:00,23:29:00,SJM1A,12,1,0,54.901,1,Quai 1
4400135-TRAIN-A24-TRKPI-Semaine-06,05:40:00,05:40:00,MAS1C,1,0,1,0.000,1,Quai 1
4400135-TRAIN-A24-TRKPI-Semaine-06,05:47:15,05:48:00,LCN1C,2,0,0,8.375,1,Quai 1
4400135-TRAIN-A24-TRKPI-Semaine-06,05:53:15,05:54:00,LEG1C,3,0,0,12.387,1,Quai 1
4400135-TRAIN-A24-TRKPI-Semaine-06,05:55:00,05:55:00,_Chlemagne,4,1,1,12.728,1,
4400135-TRAIN-A24-TRKPI-Semaine-06,05:59:00,05:59:00,_PAT_Nord,5,1,1,16.945,1,
4400135-TRAIN-A24-TRKPI-Semaine-06,06:00:00,06:00:00,_PAT_Sud,6,1,1,18.937,1,
4400135-TRAIN-A24-TRKPI-Semaine-06,06:03:15,06:04:00,MTL53C,7,0,0,19.793,1,Quai 1
4400135-TRAIN-A24-TRKPI-Semaine-06,06:07:15,06:08:00,MTL54C,8,0,0,22.926,1,Quai 1
4400135-TRAIN-A24-TRKPI-Semaine-06,06:11:00,06:11:00,_RDP_Nord,9,1,1,25.745,1,
4400135-TRAIN-A24-TRKPI-Semaine-06,06:12:00,06:12:00,_RDP_Sud,10,1,1,27.904,1,
4400135-TRAIN-A24-TRKPI-Semaine-06,06:14:15,06:15:00,MTL55C,11,0,0,29.465,1,Quai 1
4400135-TRAIN-A24-TRKPI-Semaine-06,06:17:15,06:18:00,MTL56C,12,0,0,31.932,1,Quai 1
4400135-TRAIN-A24-TRKPI-Semaine-06,06:21:15,06:22:00,MTL57C,13,0,0,34.167,1,Quai 1
4400135-TRAIN-A24-TRKPI-Semaine-06,06:28:15,06:29:00,MTL58C,14,0,0,38.358,1,Quai 1
4400135-TRAIN-A24-TRKPI-Semaine-06,06:34:00,06:34:00,MTL59C,15,1,0,40.085,1,Quai 1
4400135-TRAIN-A24-TRKPI-Semaine-07,05:40:00,05:40:00,MAS1C,1,0,1,0.000,1,Quai 1
4400135-TRAIN-A24-TRKPI-Semaine-07,05:47:15,05:48:00,LCN1C,2,0,0,8.375,1,Quai 1
4400135-TRAIN-A24-TRKPI-Semaine-07,05:53:15,05:54:00,LEG1C,3,0,0,12.387,1,Quai 1
4400135-TRAIN-A24-TRKPI-Semaine-07,05:55:00,05:55:00,_Chlemagne,4,1,1,12.728,1,
4400135-TRAIN-A24-TRKPI-Semaine-07,05:59:00,05:59:00,_PAT_Nord,5,1,1,16.945,1,
4400135-TRAIN-A24-TRKPI-Semaine-07,06:00:00,06:00:00,_PAT_Sud,6,1,1,18.937,1,
4400135-TRAIN-A24-TRKPI-Semaine-07,06:03:15,06:04:00,MTL53C,7,0,0,19.793,1,Quai 1
4400135-TRAIN-A24-TRKPI-Semaine-07,06:07:15,06:08:00,MTL54C,8,0,0,22.926,1,Quai 1
4400135-TRAIN-A24-TRKPI-Semaine-07,06:11:00,06:11:00,_RDP_Nord,9,1,1,25.745,1,
4400135-TRAIN-A24-TRKPI-Semaine-07,06:12:00,06:12:00,_RDP_Sud,10,1,1,27.904,1,
4400135-TRAIN-A24-TRKPI-Semaine-07,06:14:15,06:15:00,MTL55C,11,0,0,29.465,1,Quai 1
4400135-TRAIN-A24-TRKPI-Semaine-07,06:17:15,06:18:00,MTL56C,12,0,0,31.932,1,Quai 1
4400135-TRAIN-A24-TRKPI-Semaine-07,06:21:15,06:22:00,MTL57C,13,0,0,34.167,1,Quai 1
4400135-TRAIN-A24-TRKPI-Semaine-07,06:28:15,06:29:00,MTL58C,14,0,0,38.358,1,Quai 1
4400135-TRAIN-A24-TRKPI-Semaine-07,06:34:00,06:34:00,MTL59C,15,1,0,40.085,1,Quai 1
4400136-TRAIN-A24-TRKPI-Semaine-06,08:30:00,08:30:00,MAS1C,1,0,1,0.000,1,Quai 1
4400136-TRAIN-A24-TRKPI-Semaine-06,08:37:15,08:38:00,LCN1C,2,0,0,8.375,1,Quai 1
4400136-TRAIN-A24-TRKPI-Semaine-06,08:43:15,08:44:00,LEG1C,3,0,0,12.387,1,Quai 1
4400136-TRAIN-A24-TRKPI-Semaine-06,08:45:00,08:45:00,_Chlemagne,4,1,1,12.728,1,
4400136-TRAIN-A24-TRKPI-Semaine-06,08:49:00,08:49:00,_PAT_Nord,5,1,1,16.945,1,
4400136-TRAIN-A24-TRKPI-Semaine-06,08:50:00,08:50:00,_PAT_Sud,6,1,1,18.937,1,
4400136-TRAIN-A24-TRKPI-Semaine-06,08:53:15,08:54:00,MTL53C,7,0,0,19.793,1,Quai 1
4400136-TRAIN-A24-TRKPI-Semaine-06,08:57:15,08:58:00,MTL54C,8,0,0,22.926,1,Quai 1
4400136-TRAIN-A24-TRKPI-Semaine-06,09:01:00,09:01:00,_RDP_Nord,9,1,1,25.745,1,
4400136-TRAIN-A24-TRKPI-Semaine-06,09:02:00,09:02:00,_RDP_Sud,10,1,1,27.904,1,
4400136-TRAIN-A24-TRKPI-Semaine-06,09:04:15,09:05:00,MTL55C,11,0,0,29.465,1,Quai 1
4400136-TRAIN-A24-TRKPI-Semaine-06,09:07:15,09:08:00,MTL56C,12,0,0,31.932,1,Quai 1
4400136-TRAIN-A24-TRKPI-Semaine-06,09:11:15,09:12:00,MTL57C,13,0,0,34.167,1,Quai 1
4400136-TRAIN-A24-TRKPI-Semaine-06,09:18:15,09:19:00,MTL58C,14,0,0,38.358,1,Quai 1
4400136-TRAIN-A24-TRKPI-Semaine-06,09:24:00,09:24:00,MTL59C,15,1,0,40.085,1,Quai 1
4400136-TRAIN-A24-TRKPI-Semaine-07,08:30:00,08:30:00,MAS1C,1,0,1,0.000,1,Quai 1
4400136-TRAIN-A24-TRKPI-Semaine-07,08:37:15,08:38:00,LCN1C,2,0,0,8.375,1,Quai 1
4400136-TRAIN-A24-TRKPI-Semaine-07,08:43:15,08:44:00,LEG1C,3,0,0,12.387,1,Quai 1
4400136-TRAIN-A24-TRKPI-Semaine-07,08:45:00,08:45:00,_Chlemagne,4,1,1,12.728,1,
4400136-TRAIN-A24-TRKPI-Semaine-07,08:49:00,08:49:00,_PAT_Nord,5,1,1,16.945,1,
4400136-TRAIN-A24-TRKPI-Semaine-07,08:50:00,08:50:00,_PAT_Sud,6,1,1,18.937,1,
4400136-TRAIN-A24-TRKPI-Semaine-07,08:53:15,08:54:00,MTL53C,7,0,0,19.793,1,Quai 1
4400136-TRAIN-A24-TRKPI-Semaine-07,08:57:15,08:58:00,MTL54C,8,0,0,22.926,1,Quai 1
4400136-TRAIN-A24-TRKPI-Semaine-07,09:01:00,09:01:00,_RDP_Nord,9,1,1,25.745,1,
4400136-TRAIN-A24-TRKPI-Semaine-07,09:02:00,09:02:00,_RDP_Sud,10,1,1,27.904,1,
4400136-TRAIN-A24-TRKPI-Semaine-07,09:04:15,09:05:00,MTL55C,11,0,0,29.465,1,Quai 1
4400136-TRAIN-A24-TRKPI-Semaine-07,09:07:15,09:08:00,MTL56C,12,0,0,31.932,1,Quai 1
4400136-TRAIN-A24-TRKPI-Semaine-07,09:11:15,09:12:00,MTL57C,13,0,0,34.167,1,Quai 1
4400136-TRAIN-A24-TRKPI-Semaine-07,09:18:15,09:19:00,MTL58C,14,0,0,38.358,1,Quai 1
4400136-TRAIN-A24-TRKPI-Semaine-07,09:24:00,09:24:00,MTL59C,15,1,0,40.085,1,Quai 1
4400137-TRAIN-A24-TRKPI-Semaine-06,13:32:00,13:32:00,MAS1C,1,0,1,0.000,1,Quai 1
4400137-TRAIN-A24-TRKPI-Semaine-06,13:39:15,13:40:00,LCN1C,2,0,0,8.375,1,Quai 1
4400137-TRAIN-A24-TRKPI-Semaine-06,13:44:15,13:45:00,LEG1C,3,0,0,12.387,1,Quai 1
4400137-TRAIN-A24-TRKPI-Semaine-06,13:46:00,13:46:00,_Chlemagne,4,1,1,12.728,1,
4400137-TRAIN-A24-TRKPI-Semaine-06,13:50:00,13:50:00,_PAT_Nord,5,1,1,16.945,1,
4400137-TRAIN-A24-TRKPI-Semaine-06,13:51:00,13:51:00,_PAT_Sud,6,1,1,18.937,1,
4400137-TRAIN-A24-TRKPI-Semaine-06,13:54:15,13:55:00,MTL53C,7,0,0,19.793,1,Quai 1
4400137-TRAIN-A24-TRKPI-Semaine-06,13:58:15,13:59:00,MTL54C,8,0,0,22.926,1,Quai 1
4400137-TRAIN-A24-TRKPI-Semaine-06,14:02:00,14:02:00,_RDP_Nord,9,1,1,25.745,1,
4400137-TRAIN-A24-TRKPI-Semaine-06,14:03:00,14:03:00,_RDP_Sud,10,1,1,27.904,1,
4400137-TRAIN-A24-TRKPI-Semaine-06,14:05:15,14:06:00,MTL55C,11,0,0,29.465,1,Quai 1
4400137-TRAIN-A24-TRKPI-Semaine-06,14:08:15,14:09:00,MTL56C,12,0,0,31.932,1,Quai 1
4400137-TRAIN-A24-TRKPI-Semaine-06,14:11:15,14:12:00,MTL57C,13,0,0,34.167,1,Quai 1
4400137-TRAIN-A24-TRKPI-Semaine-06,14:19:15,14:20:00,MTL58C,14,0,0,38.358,1,Quai 1
4400137-TRAIN-A24-TRKPI-Semaine-06,14:25:00,14:25:00,MTL59C,15,1,0,40.085,1,Quai 1
4400137-TRAIN-A24-TRKPI-Semaine-07,13:32:00,13:32:00,MAS1C,1,0,1,0.000,1,Quai 1
4400137-TRAIN-A24-TRKPI-Semaine-07,13:39:15,13:40:00,LCN1C,2,0,0,8.375,1,Quai 1
4400137-TRAIN-A24-TRKPI-Semaine-07,13:44:15,13:45:00,LEG1C,3,0,0,12.387,1,Quai 1
4400137-TRAIN-A24-TRKPI-Semaine-07,13:46:00,13:46:00,_Chlemagne,4,1,1,12.728,1,
4400137-TRAIN-A24-TRKPI-Semaine-07,13:50:00,13:50:00,_PAT_Nord,5,1,1,16.945,1,
4400137-TRAIN-A24-TRKPI-Semaine-07,13:51:00,13:51:00,_PAT_Sud,6,1,1,18.937,1,
4400137-TRAIN-A24-TRKPI-Semaine-07,13:54:15,13:55:00,MTL53C,7,0,0,19.793,1,Quai 1
4400137-TRAIN-A24-TRKPI-Semaine-07,13:58:15,13:59:00,MTL54C,8,0,0,22.926,1,Quai 1
4400137-TRAIN-A24-TRKPI-Semaine-07,14:02:00,14:02:00,_RDP_Nord,9,1,1,25.745,1,
4400137-TRAIN-A24-TRKPI-Semaine-07,14:03:00,14:03:00,_RDP_Sud,10,1,1,27.904,1,
4400137-TRAIN-A24-TRKPI-Semaine-07,14:05:15,14:06:00,MTL55C,11,0,0,29.465,1,Quai 1
4400137-TRAIN-A24-TRKPI-Semaine-07,14:08:15,14:09:00,MTL56C,12,0,0,31.932,1,Quai 1
4400137-TRAIN-A24-TRKPI-Semaine-07,14:11:15,14:12:00,MTL57C,13,0,0,34.167,1,Quai 1
4400137-TRAIN-A24-TRKPI-Semaine-07,14:19:15,14:20:00,MTL58C,14,0,0,38.358,1,Quai 1
4400137-TRAIN-A24-TRKPI-Semaine-07,14:25:00,14:25:00,MTL59C,15,1,0,40.085,1,Quai 1
4400138-TRAIN-A24-TRKPI-Semaine-06,17:17:00,17:17:00,MAS1C,1,0,1,0.000,1,Quai 1
4400138-TRAIN-A24-TRKPI-Semaine-06,17:24:15,17:25:00,LCN1C,2,0,0,8.375,1,Quai 1
4400138-TRAIN-A24-TRKPI-Semaine-06,17:29:15,17:30:00,LEG1C,3,0,0,12.387,1,Quai 1
4400138-TRAIN-A24-TRKPI-Semaine-06,17:36:00,17:36:00,_Chlemagne,4,1,1,12.728,1,
4400138-TRAIN-A24-TRKPI-Semaine-06,17:40:00,17:40:00,_PAT_Nord,5,1,1,16.945,1,
4400138-TRAIN-A24-TRKPI-Semaine-06,18:01:00,18:01:00,_PAT_Sud,6,1,1,18.937,1,
4400138-TRAIN-A24-TRKPI-Semaine-06,18:05:15,18:06:00,MTL53C,7,0,0,19.793,1,Quai 1
4400138-TRAIN-A24-TRKPI-Semaine-06,18:09:15,18:10:00,MTL54C,8,0,0,22.926,1,Quai 1
4400138-TRAIN-A24-TRKPI-Semaine-06,18:13:00,18:13:00,_RDP_Nord,9,1,1,25.745,1,
4400138-TRAIN-A24-TRKPI-Semaine-06,18:15:00,18:15:00,_RDP_Sud,10,1,1,27.904,1,
4400138-TRAIN-A24-TRKPI-Semaine-06,18:17:15,18:18:00,MTL55C,11,0,0,29.465,1,Quai 2
4400138-TRAIN-A24-TRKPI-Semaine-06,18:28:15,18:29:00,MTL56C,12,0,0,31.932,1,Quai 2
4400138-TRAIN-A24-TRKPI-Semaine-06,18:31:15,18:32:00,MTL57C,13,0,0,34.167,1,Quai 1
4400138-TRAIN-A24-TRKPI-Semaine-06,18:38:15,18:39:00,MTL58C,14,0,0,38.358,1,Quai 1
4400138-TRAIN-A24-TRKPI-Semaine-06,18:48:00,18:48:00,MTL59C,15,1,0,40.085,1,Quai 1
4400138-TRAIN-A24-TRKPI-Semaine-07,17:17:00,17:17:00,MAS1C,1,0,1,0.000,1,Quai 1
4400138-TRAIN-A24-TRKPI-Semaine-07,17:24:15,17:25:00,LCN1C,2,0,0,8.375,1,Quai 1
4400138-TRAIN-A24-TRKPI-Semaine-07,17:29:15,17:30:00,LEG1C,3,0,0,12.387,1,Quai 1
4400138-TRAIN-A24-TRKPI-Semaine-07,17:36:00,17:36:00,_Chlemagne,4,1,1,12.728,1,
4400138-TRAIN-A24-TRKPI-Semaine-07,17:40:00,17:40:00,_PAT_Nord,5,1,1,16.945,1,
4400138-TRAIN-A24-TRKPI-Semaine-07,18:01:00,18:01:00,_PAT_Sud,6,1,1,18.937,1,
4400138-TRAIN-A24-TRKPI-Semaine-07,18:05:15,18:06:00,MTL53C,7,0,0,19.793,1,Quai 1
4400138-TRAIN-A24-TRKPI-Semaine-07,18:09:15,18:10:00,MTL54C,8,0,0,22.926,1,Quai 1
4400138-TRAIN-A24-TRKPI-Semaine-07,18:13:00,18:13:00,_RDP_Nord,9,1,1,25.745,1,
4400138-TRAIN-A24-TRKPI-Semaine-07,18:15:00,18:15:00,_RDP_Sud,10,1,1,27.904,1,
4400138-TRAIN-A24-TRKPI-Semaine-07,18:17:15,18:18:00,MTL55C,11,0,0,29.465,1,Quai 2
4400138-TRAIN-A24-TRKPI-Semaine-07,18:28:15,18:29:00,MTL56C,12,0,0,31.932,1,Quai 2
4400138-TRAIN-A24-TRKPI-Semaine-07,18:31:15,18:32:00,MTL57C,13,0,0,34.167,1,Quai 1
4400138-TRAIN-A24-TRKPI-Semaine-07,18:38:15,18:39:00,MTL58C,14,0,0,38.358,1,Quai 1
4400138-TRAIN-A24-TRKPI-Semaine-07,18:48:00,18:48:00,MTL59C,15,1,0,40.085,1,Quai 1
4400139-TRAIN-A24-TRKPI-Semaine-06,20:20:00,20:20:00,MAS1C,1,0,1,0.000,1,Quai 1
4400139-TRAIN-A24-TRKPI-Semaine-06,20:27:15,20:28:00,LCN1C,2,0,0,8.375,1,Quai 1
4400139-TRAIN-A24-TRKPI-Semaine-06,20:32:15,20:33:00,LEG1C,3,0,0,12.387,1,Quai 1
4400139-TRAIN-A24-TRKPI-Semaine-06,20:34:00,20:34:00,_Chlemagne,4,1,1,12.728,1,
4400139-TRAIN-A24-TRKPI-Semaine-06,20:38:00,20:38:00,_PAT_Nord,5,1,1,16.945,1,
4400139-TRAIN-A24-TRKPI-Semaine-06,20:39:00,20:39:00,_PAT_Sud,6,1,1,18.937,1,
4400139-TRAIN-A24-TRKPI-Semaine-06,20:42:15,20:43:00,MTL53C,7,0,0,19.793,1,Quai 1
4400139-TRAIN-A24-TRKPI-Semaine-06,20:46:15,20:47:00,MTL54C,8,0,0,22.926,1,Quai 1
4400139-TRAIN-A24-TRKPI-Semaine-06,20:50:00,20:50:00,_RDP_Nord,9,1,1,25.745,1,
4400139-TRAIN-A24-TRKPI-Semaine-06,20:51:00,20:51:00,_RDP_Sud,10,1,1,27.904,1,
4400139-TRAIN-A24-TRKPI-Semaine-06,20:53:15,20:54:00,MTL55C,11,0,0,29.465,1,Quai 1
4400139-TRAIN-A24-TRKPI-Semaine-06,20:56:15,20:57:00,MTL56C,12,0,0,31.932,1,Quai 1
4400139-TRAIN-A24-TRKPI-Semaine-06,20:59:15,21:00:00,MTL57C,13,0,0,34.167,1,Quai 1
4400139-TRAIN-A24-TRKPI-Semaine-06,21:07:15,21:08:00,MTL58C,14,0,0,38.358,1,Quai 1
4400139-TRAIN-A24-TRKPI-Semaine-06,21:12:00,21:12:00,MTL59C,15,1,0,40.085,1,Quai 1
4400139-TRAIN-A24-TRKPI-Semaine-07,20:20:00,20:20:00,MAS1C,1,0,1,0.000,1,Quai 1
4400139-TRAIN-A24-TRKPI-Semaine-07,20:27:15,20:28:00,LCN1C,2,0,0,8.375,1,Quai 1
4400139-TRAIN-A24-TRKPI-Semaine-07,20:32:15,20:33:00,LEG1C,3,0,0,12.387,1,Quai 1
4400139-TRAIN-A24-TRKPI-Semaine-07,20:34:00,20:34:00,_Chlemagne,4,1,1,12.728,1,
4400139-TRAIN-A24-TRKPI-Semaine-07,20:38:00,20:38:00,_PAT_Nord,5,1,1,16.945,1,
4400139-TRAIN-A24-TRKPI-Semaine-07,20:39:00,20:39:00,_PAT_Sud,6,1,1,18.937,1,
4400139-TRAIN-A24-TRKPI-Semaine-07,20:42:15,20:43:00,MTL53C,7,0,0,19.793,1,Quai 1
4400139-TRAIN-A24-TRKPI-Semaine-07,20:46:15,20:47:00,MTL54C,8,0,0,22.926,1,Quai 1
4400139-TRAIN-A24-TRKPI-Semaine-07,20:50:00,20:50:00,_RDP_Nord,9,1,1,25.745,1,
4400139-TRAIN-A24-TRKPI-Semaine-07,20:51:00,20:51:00,_RDP_Sud,10,1,1,27.904,1,
4400139-TRAIN-A24-TRKPI-Semaine-07,20:53:15,20:54:00,MTL55C,11,0,0,29.465,1,Quai 1
4400139-TRAIN-A24-TRKPI-Semaine-07,20:56:15,20:57:00,MTL56C,12,0,0,31.932,1,Quai 1
4400139-TRAIN-A24-TRKPI-Semaine-07,20:59:15,21:00:00,MTL57C,13,0,0,34.167,1,Quai 1
4400139-TRAIN-A24-TRKPI-Semaine-07,21:07:15,21:08:00,MTL58C,14,0,0,38.358,1,Quai 1
4400139-TRAIN-A24-TRKPI-Semaine-07,21:12:00,21:12:00,MTL59C,15,1,0,40.085,1,Quai 1
4400140-TRAIN-A24-TRKPI-Semaine-06,06:17:00,06:17:00,MAS1C,1,0,1,0.000,1,Quai 1
4400140-TRAIN-A24-TRKPI-Semaine-06,06:24:15,06:25:00,LCN1C,2,0,0,8.375,1,Quai 1
4400140-TRAIN-A24-TRKPI-Semaine-06,06:30:15,06:31:00,LEG1C,3,0,0,12.387,1,Quai 1
4400140-TRAIN-A24-TRKPI-Semaine-06,06:32:00,06:32:00,_Chlemagne,4,1,1,12.728,1,
4400140-TRAIN-A24-TRKPI-Semaine-06,06:36:00,06:36:00,_PAT_Nord,5,1,1,16.945,1,
4400140-TRAIN-A24-TRKPI-Semaine-06,06:37:00,06:37:00,_PAT_Sud,6,1,1,18.937,1,
4400140-TRAIN-A24-TRKPI-Semaine-06,06:41:15,06:42:00,MTL53C,7,0,0,19.793,1,Quai 1
4400140-TRAIN-A24-TRKPI-Semaine-06,06:45:15,06:46:00,MTL54C,8,0,0,22.926,1,Quai 1
4400140-TRAIN-A24-TRKPI-Semaine-06,06:49:00,06:49:00,_RDP_Nord,9,1,1,25.745,1,
4400140-TRAIN-A24-TRKPI-Semaine-06,06:50:00,06:50:00,_RDP_Sud,10,1,1,27.904,1,
4400140-TRAIN-A24-TRKPI-Semaine-06,06:52:15,06:53:00,MTL55C,11,0,0,29.465,1,Quai 1
4400140-TRAIN-A24-TRKPI-Semaine-06,06:55:15,06:56:00,MTL56C,12,0,0,31.932,1,Quai 1
4400140-TRAIN-A24-TRKPI-Semaine-06,06:59:15,07:00:00,MTL57C,13,0,0,34.167,1,Quai 1
4400140-TRAIN-A24-TRKPI-Semaine-06,07:07:15,07:08:00,MTL58C,14,0,0,38.358,1,Quai 1
4400140-TRAIN-A24-TRKPI-Semaine-06,07:11:15,07:12:00,MTL59C,15,0,0,40.085,1,Quai 1
4400140-TRAIN-A24-TRKPI-Semaine-06,07:19:00,07:19:00,_Josy,16,1,1,45.473,1,
4400140-TRAIN-A24-TRKPI-Semaine-06,07:29:39,07:29:39,_BALLANT,17,1,1,49.502,0,
4400140-TRAIN-A24-TRKPI-Semaine-06,07:32:00,07:32:00,_BALLAN,18,1,1,50.392,1,
4400140-TRAIN-A24-TRKPI-Semaine-06,07:35:22,07:35:22,Turcot,19,1,1,54.218,0,
4400140-TRAIN-A24-TRKPI-Semaine-06,07:39:00,07:39:00,_ST_Henri,20,1,1,58.361,1,
