service_id,date,exception_type
36,20231102,1
36,20231103,1
36,20231106,1
36,20231107,1
36,20231108,1
36,20231109,1
36,20231110,1
36,20231113,1
36,20231114,1
36,20231115,1
36,20231116,1
36,20231117,1
36,20231120,1
36,20231121,1
36,20231127,1
36,20231128,1
36,20231129,1
36,20231130,1
36,20231201,1
36,20231204,1
36,20231205,1
36,20231206,1
36,20231207,1
36,20231208,1
36,20231211,1
36,20231212,1
36,20231213,1
36,20231214,1
36,20231215,1
37,20230826,1
37,20230827,1
37,20230902,1
37,20230903,1
37,20230904,1
37,20230909,1
38,20230826,1
38,20230902,1
38,20230904,1
38,20230909,1
38,20230916,1
38,20230923,1
38,20230930,1
38,20231007,1
38,20231014,1
38,20231021,1
38,20231028,1
38,20231104,1
38,20231111,1
38,20231118,1
38,20231125,1
38,20231202,1
38,20231209,1
38,20231216,1
38,20231223,1
38,20231230,1
38,20240106,1
38,20240113,1
38,20240120,1
38,20240127,1
38,20240203,1
38,20240210,1
38,20240217,1
39,20230827,1
39,20230903,1
39,20230910,1
39,20230917,1
39,20230924,1
39,20231001,1
39,20231008,1
39,20231015,1
39,20231022,1
39,20231029,1
39,20231105,1
39,20231112,1
39,20231119,1
39,20231126,1
39,20231203,1
39,20231210,1
39,20231217,1
39,20231224,1
39,20231231,1
39,20240107,1
39,20240114,1
39,20240121,1
39,20240128,1
39,20240204,1
39,20240211,1
39,20240218,1
40,20230823,1
40,20230824,1
40,20230825,1
40,20230828,1
40,20230829,1
40,20230830,1
40,20230831,1
40,20230901,1
40,20230904,1
40,20230905,1
40,20230906,1
40,20230907,1
40,20230908,1
40,20230911,1
40,20230912,1
40,20230913,1
40,20230914,1
40,20230915,1
40,20230918,1
40,20230919,1
40,20230920,1
40,20230921,1
40,20230922,1
40,20230925,1
40,20230926,1
40,20230927,1
40,20230928,1
40,20230929,1
40,20231002,1
40,20231005,1
40,20231006,1
40,20231009,1
40,20231010,1
40,20231011,1
40,20231012,1
40,20231013,1
40,20231016,1
40,20231017,1
40,20231018,1
40,20231019,1
40,20231020,1
40,20231023,1
40,20231024,1
40,20231025,1
40,20231026,1
40,20231027,1
40,20231030,1
40,20231031,1
40,20231101,1
40,20231102,1
40,20231103,1
40,20231106,1
40,20231107,1
40,20231108,1
40,20231109,1
40,20231110,1
40,20231113,1
40,20231114,1
40,20231115,1
40,20231116,1
40,20231117,1
40,20231120,1
40,20231121,1
40,20231124,1
40,20231127,1
40,20231128,1
40,20231129,1
40,20231130,1
40,20231201,1
40,20231204,1
40,20231205,1
40,20231206,1
40,20231207,1
40,20231208,1
40,20231211,1
40,20231212,1
40,20231213,1
40,20231214,1
40,20231215,1
41,20230825,1
41,20230826,1
41,20230827,1
41,20230901,1
41,20230902,1
41,20230903,1
41,20230904,1
41,20230908,1
41,20230909,1
41,20230910,1
41,20230915,1
41,20230916,1
41,20230917,1
41,20230922,1
41,20230923,1
41,20230924,1
41,20230929,1
41,20230930,1
41,20231001,1
41,20231006,1
41,20231007,1
41,20231008,1
41,20231013,1
41,20231014,1
41,20231015,1
41,20231020,1
41,20231021,1
41,20231022,1
41,20231027,1
41,20231028,1
41,20231029,1
41,20231103,1
41,20231104,1
41,20231105,1
41,20231110,1
41,20231111,1
41,20231112,1
41,20231117,1
41,20231118,1
41,20231119,1
41,20231122,1
41,20231123,1
41,20231124,1
41,20231125,1
41,20231126,1
41,20231201,1
41,20231202,1
41,20231203,1
41,20231208,1
41,20231209,1
41,20231210,1
41,20231215,1
42,20230905,1
42,20230906,1
42,20230907,1
42,20230908,1
42,20230911,1
42,20230912,1
42,20230913,1
42,20230914,1
42,20230915,1
42,20230918,1
42,20230919,1
42,20230920,1
42,20230921,1
42,20230922,1
42,20230925,1
42,20230926,1
42,20230927,1
42,20230928,1
42,20230929,1
42,20231002,1
42,20231003,1
42,20231004,1
42,20231005,1
42,20231006,1
42,20231009,1
42,20231010,1
42,20231011,1
42,20231012,1
42,20231013,1
42,20231016,1
42,20231017,1
42,20231018,1
42,20231019,1
42,20231020,1
42,20231023,1
42,20231024,1
42,20231025,1
42,20231026,1
42,20231027,1
42,20231030,1
42,20231031,1
42,20231101,1
42,20231102,1
42,20231103,1
42,20231106,1
42,20231107,1
42,20231108,1
42,20231109,1
42,20231110,1
42,20231113,1
42,20231114,1
42,20231115,1
42,20231116,1
42,20231117,1
42,20231120,1
42,20231121,1
42,20231122,1
42,20231127,1
42,20231128,1
42,20231129,1
42,20231130,1
42,20231201,1
42,20231204,1
42,20231205,1
42,20231206,1
42,20231207,1
42,20231208,1
42,20231211,1
42,20231212,1
42,20231213,1
42,20231214,1
42,20231215,1
42,20231218,1
42,20231219,1
42,20231220,1
42,20231221,1
