trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
5028,09:32:00,09:32:00,38296,16,0,0,21.5413
5028,09:35:00,09:35:00,38295,17,0,0,23.7214
5028,09:40:00,09:40:00,38294,18,0,0,27.5684
5028,09:46:00,09:46:00,38293,19,0,0,32.5979
5028,09:48:00,09:48:00,38292,20,0,0,33.0600
5028,09:51:00,09:51:00,38291,21,0,0,33.5430
5029,09:14:00,09:14:00,38310,1,0,0,0.0000
5029,09:16:00,09:16:00,38309,2,0,0,0.3443
5029,09:18:00,09:18:00,38308,3,0,0,0.7250
5029,09:22:00,09:22:00,38307,4,0,0,1.1498
5029,09:27:00,09:27:00,38306,5,0,0,3.7871
5029,09:29:00,09:29:00,43288,6,0,0,5.3449
5029,09:32:00,09:32:00,38305,7,0,0,6.9218
5029,09:35:00,09:35:00,38304,8,0,0,8.1886
5029,09:37:00,09:37:00,38303,9,0,0,8.6958
5029,09:39:00,09:39:00,38302,10,0,0,9.5695
5029,09:44:00,09:44:00,38301,11,0,0,12.2434
5029,09:46:00,09:46:00,38300,12,0,0,13.0083
5029,09:50:00,09:50:00,38299,13,0,0,15.0922
5029,09:54:00,09:54:00,38298,14,0,0,17.7042
5029,09:56:00,09:56:00,38297,15,0,0,18.2437
5029,10:02:00,10:02:00,38296,16,0,0,21.5413
5029,10:05:00,10:05:00,38295,17,0,0,23.7214
5029,10:10:00,10:10:00,38294,18,0,0,27.5684
5029,10:16:00,10:16:00,38293,19,0,0,32.5979
5029,10:18:00,10:18:00,38292,20,0,0,33.0600
5029,10:21:00,10:21:00,38291,21,0,0,33.5430
5030,09:44:00,09:44:00,38310,1,0,0,0.0000
5030,09:46:00,09:46:00,38309,2,0,0,0.3443
5030,09:48:00,09:48:00,38308,3,0,0,0.7250
5030,09:52:00,09:52:00,38307,4,0,0,1.1498
5030,09:57:00,09:57:00,38306,5,0,0,3.7871
5030,09:59:00,09:59:00,43288,6,0,0,5.3449
5030,10:02:00,10:02:00,38305,7,0,0,6.9218
5030,10:05:00,10:05:00,38304,8,0,0,8.1886
5030,10:07:00,10:07:00,38303,9,0,0,8.6958
5030,10:09:00,10:09:00,38302,10,0,0,9.5695
5030,10:14:00,10:14:00,38301,11,0,0,12.2434
5030,10:16:00,10:16:00,38300,12,0,0,13.0083
5030,10:20:00,10:20:00,38299,13,0,0,15.0922
5030,10:24:00,10:24:00,38298,14,0,0,17.7042
5030,10:26:00,10:26:00,38297,15,0,0,18.2437
5030,10:32:00,10:32:00,38296,16,0,0,21.5413
5030,10:35:00,10:35:00,38295,17,0,0,23.7214
5030,10:40:00,10:40:00,38294,18,0,0,27.5684
5030,10:46:00,10:46:00,38293,19,0,0,32.5979
5030,10:48:00,10:48:00,38292,20,0,0,33.0600
5030,10:51:00,10:51:00,38291,21,0,0,33.5430
5031,10:14:00,10:14:00,38310,1,0,0,0.0000
5031,10:16:00,10:16:00,38309,2,0,0,0.3443
5031,10:18:00,10:18:00,38308,3,0,0,0.7250
5031,10:22:00,10:22:00,38307,4,0,0,1.1498
5031,10:27:00,10:27:00,38306,5,0,0,3.7871
5031,10:29:00,10:29:00,43288,6,0,0,5.3449
5031,10:32:00,10:32:00,38305,7,0,0,6.9218
5031,10:35:00,10:35:00,38304,8,0,0,8.1886
5031,10:37:00,10:37:00,38303,9,0,0,8.6958
5031,10:39:00,10:39:00,38302,10,0,0,9.5695
5031,10:44:00,10:44:00,38301,11,0,0,12.2434
5031,10:46:00,10:46:00,38300,12,0,0,13.0083
5031,10:50:00,10:50:00,38299,13,0,0,15.0922
5031,10:54:00,10:54:00,38298,14,0,0,17.7042
5031,10:56:00,10:56:00,38297,15,0,0,18.2437
5031,11:02:00,11:02:00,38296,16,0,0,21.5413
5031,11:05:00,11:05:00,38295,17,0,0,23.7214
5031,11:10:00,11:10:00,38294,18,0,0,27.5684
5031,11:16:00,11:16:00,38293,19,0,0,32.5979
5031,11:18:00,11:18:00,38292,20,0,0,33.0600
5031,11:21:00,11:21:00,38291,21,0,0,33.5430
5032,10:44:00,10:44:00,38310,1,0,0,0.0000
5032,10:46:00,10:46:00,38309,2,0,0,0.3443
5032,10:48:00,10:48:00,38308,3,0,0,0.7250
5032,10:52:00,10:52:00,38307,4,0,0,1.1498
5032,10:57:00,10:57:00,38306,5,0,0,3.7871
5032,10:59:00,10:59:00,43288,6,0,0,5.3449
5032,11:02:00,11:02:00,38305,7,0,0,6.9218
5032,11:05:00,11:05:00,38304,8,0,0,8.1886
5032,11:07:00,11:07:00,38303,9,0,0,8.6958
5032,11:09:00,11:09:00,38302,10,0,0,9.5695
5032,11:14:00,11:14:00,38301,11,0,0,12.2434
5032,11:16:00,11:16:00,38300,12,0,0,13.0083
5032,11:20:00,11:20:00,38299,13,0,0,15.0922
5032,11:24:00,11:24:00,38298,14,0,0,17.7042
5032,11:26:00,11:26:00,38297,15,0,0,18.2437
5032,11:32:00,11:32:00,38296,16,0,0,21.5413
5032,11:35:00,11:35:00,38295,17,0,0,23.7214
5032,11:40:00,11:40:00,38294,18,0,0,27.5684
5032,11:46:00,11:46:00,38293,19,0,0,32.5979
5032,11:48:00,11:48:00,38292,20,0,0,33.0600
5032,11:51:00,11:51:00,38291,21,0,0,33.5430
5033,11:14:00,11:14:00,38310,1,0,0,0.0000
5033,11:16:00,11:16:00,38309,2,0,0,0.3443
5033,11:18:00,11:18:00,38308,3,0,0,0.7250
5033,11:22:00,11:22:00,38307,4,0,0,1.1498
5033,11:27:00,11:27:00,38306,5,0,0,3.7871
5033,11:29:00,11:29:00,43288,6,0,0,5.3449
5033,11:32:00,11:32:00,38305,7,0,0,6.9218
5033,11:35:00,11:35:00,38304,8,0,0,8.1886
5033,11:37:00,11:37:00,38303,9,0,0,8.6958
5033,11:39:00,11:39:00,38302,10,0,0,9.5695
5033,11:44:00,11:44:00,38301,11,0,0,12.2434
5033,11:46:00,11:46:00,38300,12,0,0,13.0083
5033,11:50:00,11:50:00,38299,13,0,0,15.0922
5033,11:54:00,11:54:00,38298,14,0,0,17.7042
5033,11:56:00,11:56:00,38297,15,0,0,18.2437
5033,12:02:00,12:02:00,38296,16,0,0,21.5413
5033,12:05:00,12:05:00,38295,17,0,0,23.7214
5033,12:10:00,12:10:00,38294,18,0,0,27.5684
5033,12:16:00,12:16:00,38293,19,0,0,32.5979
5033,12:18:00,12:18:00,38292,20,0,0,33.0600
5033,12:21:00,12:21:00,38291,21,0,0,33.5430
5034,11:44:00,11:44:00,38310,1,0,0,0.0000
5034,11:46:00,11:46:00,38309,2,0,0,0.3443
5034,11:48:00,11:48:00,38308,3,0,0,0.7250
5034,11:52:00,11:52:00,38307,4,0,0,1.1498
5034,11:57:00,11:57:00,38306,5,0,0,3.7871
5034,11:59:00,11:59:00,43288,6,0,0,5.3449
5034,12:02:00,12:02:00,38305,7,0,0,6.9218
5034,12:05:00,12:05:00,38304,8,0,0,8.1886
5034,12:07:00,12:07:00,38303,9,0,0,8.6958
5034,12:09:00,12:09:00,38302,10,0,0,9.5695
5034,12:14:00,12:14:00,38301,11,0,0,12.2434
5034,12:16:00,12:16:00,38300,12,0,0,13.0083
5034,12:20:00,12:20:00,38299,13,0,0,15.0922
5034,12:24:00,12:24:00,38298,14,0,0,17.7042
5034,12:26:00,12:26:00,38297,15,0,0,18.2437
5034,12:32:00,12:32:00,38296,16,0,0,21.5413
5034,12:35:00,12:35:00,38295,17,0,0,23.7214
5034,12:40:00,12:40:00,38294,18,0,0,27.5684
5034,12:46:00,12:46:00,38293,19,0,0,32.5979
5034,12:48:00,12:48:00,38292,20,0,0,33.0600
5034,12:51:00,12:51:00,38291,21,0,0,33.5430
5035,12:14:00,12:14:00,38310,1,0,0,0.0000
5035,12:16:00,12:16:00,38309,2,0,0,0.3443
5035,12:18:00,12:18:00,38308,3,0,0,0.7250
5035,12:22:00,12:22:00,38307,4,0,0,1.1498
5035,12:27:00,12:27:00,38306,5,0,0,3.7871
5035,12:29:00,12:29:00,43288,6,0,0,5.3449
5035,12:32:00,12:32:00,38305,7,0,0,6.9218
5035,12:35:00,12:35:00,38304,8,0,0,8.1886
5035,12:37:00,12:37:00,38303,9,0,0,8.6958
5035,12:39:00,12:39:00,38302,10,0,0,9.5695
5035,12:44:00,12:44:00,38301,11,0,0,12.2434
5035,12:46:00,12:46:00,38300,12,0,0,13.0083
5035,12:50:00,12:50:00,38299,13,0,0,15.0922
5035,12:54:00,12:54:00,38298,14,0,0,17.7042
5035,12:56:00,12:56:00,38297,15,0,0,18.2437
5035,13:02:00,13:02:00,38296,16,0,0,21.5413
5035,13:05:00,13:05:00,38295,17,0,0,23.7214
5035,13:10:00,13:10:00,38294,18,0,0,27.5684
5035,13:16:00,13:16:00,38293,19,0,0,32.5979
5035,13:18:00,13:18:00,38292,20,0,0,33.0600
5035,13:21:00,13:21:00,38291,21,0,0,33.5430
5036,12:44:00,12:44:00,38310,1,0,0,0.0000
5036,12:46:00,12:46:00,38309,2,0,0,0.3443
5036,12:48:00,12:48:00,38308,3,0,0,0.7250
5036,12:52:00,12:52:00,38307,4,0,0,1.1498
5036,12:57:00,12:57:00,38306,5,0,0,3.7871
5036,12:59:00,12:59:00,43288,6,0,0,5.3449
5036,13:02:00,13:02:00,38305,7,0,0,6.9218
5036,13:05:00,13:05:00,38304,8,0,0,8.1886
5036,13:07:00,13:07:00,38303,9,0,0,8.6958
5036,13:09:00,13:09:00,38302,10,0,0,9.5695
5036,13:14:00,13:14:00,38301,11,0,0,12.2434
5036,13:16:00,13:16:00,38300,12,0,0,13.0083
5036,13:20:00,13:20:00,38299,13,0,0,15.0922
5036,13:24:00,13:24:00,38298,14,0,0,17.7042
5036,13:26:00,13:26:00,38297,15,0,0,18.2437
5036,13:32:00,13:32:00,38296,16,0,0,21.5413
5036,13:35:00,13:35:00,38295,17,0,0,23.7214
5036,13:40:00,13:40:00,38294,18,0,0,27.5684
5036,13:46:00,13:46:00,38293,19,0,0,32.5979
5036,13:48:00,13:48:00,38292,20,0,0,33.0600
5036,13:51:00,13:51:00,38291,21,0,0,33.5430
5037,13:14:00,13:14:00,38310,1,0,0,0.0000
5037,13:16:00,13:16:00,38309,2,0,0,0.3443
5037,13:18:00,13:18:00,38308,3,0,0,0.7250
5037,13:22:00,13:22:00,38307,4,0,0,1.1498
5037,13:27:00,13:27:00,38306,5,0,0,3.7871
5037,13:29:00,13:29:00,43288,6,0,0,5.3449
5037,13:32:00,13:32:00,38305,7,0,0,6.9218
5037,13:35:00,13:35:00,38304,8,0,0,8.1886
5037,13:37:00,13:37:00,38303,9,0,0,8.6958
5037,13:39:00,13:39:00,38302,10,0,0,9.5695
5037,13:44:00,13:44:00,38301,11,0,0,12.2434
5037,13:46:00,13:46:00,38300,12,0,0,13.0083
5037,13:50:00,13:50:00,38299,13,0,0,15.0922
5037,13:54:00,13:54:00,38298,14,0,0,17.7042
5037,13:56:00,13:56:00,38297,15,0,0,18.2437
5037,14:02:00,14:02:00,38296,16,0,0,21.5413
5037,14:05:00,14:05:00,38295,17,0,0,23.7214
5037,14:10:00,14:10:00,38294,18,0,0,27.5684
5037,14:16:00,14:16:00,38293,19,0,0,32.5979
5037,14:18:00,14:18:00,38292,20,0,0,33.0600
5037,14:21:00,14:21:00,38291,21,0,0,33.5430
5038,13:44:00,13:44:00,38310,1,0,0,0.0000
5038,13:46:00,13:46:00,38309,2,0,0,0.3443
5038,13:48:00,13:48:00,38308,3,0,0,0.7250
5038,13:52:00,13:52:00,38307,4,0,0,1.1498
5038,13:57:00,13:57:00,38306,5,0,0,3.7871
5038,13:59:00,13:59:00,43288,6,0,0,5.3449
5038,14:02:00,14:02:00,38305,7,0,0,6.9218
5038,14:05:00,14:05:00,38304,8,0,0,8.1886
5038,14:07:00,14:07:00,38303,9,0,0,8.6958
5038,14:09:00,14:09:00,38302,10,0,0,9.5695
5038,14:14:00,14:14:00,38301,11,0,0,12.2434
5038,14:16:00,14:16:00,38300,12,0,0,13.0083
5038,14:20:00,14:20:00,38299,13,0,0,15.0922
5038,14:24:00,14:24:00,38298,14,0,0,17.7042
5038,14:26:00,14:26:00,38297,15,0,0,18.2437
5038,14:32:00,14:32:00,38296,16,0,0,21.5413
5038,14:35:00,14:35:00,38295,17,0,0,23.7214
5038,14:40:00,14:40:00,38294,18,0,0,27.5684
5038,14:46:00,14:46:00,38293,19,0,0,32.5979
5038,14:48:00,14:48:00,38292,20,0,0,33.0600
5038,14:51:00,14:51:00,38291,21,0,0,33.5430
5039,14:14:00,14:14:00,38310,1,0,0,0.0000
5039,14:16:00,14:16:00,38309,2,0,0,0.3443
5039,14:18:00,14:18:00,38308,3,0,0,0.7250
5039,14:22:00,14:22:00,38307,4,0,0,1.1498
5039,14:27:00,14:27:00,38306,5,0,0,3.7871
5039,14:29:00,14:29:00,43288,6,0,0,5.3449
5039,14:32:00,14:32:00,38305,7,0,0,6.9218
5039,14:35:00,14:35:00,38304,8,0,0,8.1886
5039,14:37:00,14:37:00,38303,9,0,0,8.6958
5039,14:39:00,14:39:00,38302,10,0,0,9.5695
5039,14:44:00,14:44:00,38301,11,0,0,12.2434
5039,14:46:00,14:46:00,38300,12,0,0,13.0083
5039,14:50:00,14:50:00,38299,13,0,0,15.0922
5039,14:54:00,14:54:00,38298,14,0,0,17.7042
5039,14:56:00,14:56:00,38297,15,0,0,18.2437
5039,15:02:00,15:02:00,38296,16,0,0,21.5413
5039,15:05:00,15:05:00,38295,17,0,0,23.7214
5039,15:10:00,15:10:00,38294,18,0,0,27.5684
5039,15:16:00,15:16:00,38293,19,0,0,32.5979
5039,15:18:00,15:18:00,38292,20,0,0,33.0600
5039,15:21:00,15:21:00,38291,21,0,0,33.5430
5040,14:44:00,14:44:00,38310,1,0,0,0.0000
5040,14:46:00,14:46:00,38309,2,0,0,0.3443
5040,14:48:00,14:48:00,38308,3,0,0,0.7250
5040,14:52:00,14:52:00,38307,4,0,0,1.1498
5040,14:57:00,14:57:00,38306,5,0,0,3.7871
5040,14:59:00,14:59:00,43288,6,0,0,5.3449
5040,15:02:00,15:02:00,38305,7,0,0,6.9218
5040,15:05:00,15:05:00,38304,8,0,0,8.1886
5040,15:07:00,15:07:00,38303,9,0,0,8.6958
5040,15:09:00,15:09:00,38302,10,0,0,9.5695
5040,15:14:00,15:14:00,38301,11,0,0,12.2434
5040,15:16:00,15:16:00,38300,12,0,0,13.0083
5040,15:20:00,15:20:00,38299,13,0,0,15.0922
5040,15:24:00,15:24:00,38298,14,0,0,17.7042
5040,15:26:00,15:26:00,38297,15,0,0,18.2437
5040,15:32:00,15:32:00,38296,16,0,0,21.5413
5040,15:35:00,15:35:00,38295,17,0,0,23.7214
5040,15:40:00,15:40:00,38294,18,0,0,27.5684
5040,15:46:00,15:46:00,38293,19,0,0,32.5979
5040,15:48:00,15:48:00,38292,20,0,0,33.0600
5040,15:51:00,15:51:00,38291,21,0,0,33.5430
5041,15:14:00,15:14:00,38310,1,0,0,0.0000
5041,15:16:00,15:16:00,38309,2,0,0,0.3443
5041,15:18:00,15:18:00,38308,3,0,0,0.7250
5041,15:22:00,15:22:00,38307,4,0,0,1.1498
5041,15:27:00,15:27:00,38306,5,0,0,3.7871
5041,15:29:00,15:29:00,43288,6,0,0,5.3449
5041,15:32:00,15:32:00,38305,7,0,0,6.9218
5041,15:35:00,15:35:00,38304,8,0,0,8.1886
5041,15:37:00,15:37:00,38303,9,0,0,8.6958
5041,15:39:00,15:39:00,38302,10,0,0,9.5695
5041,15:44:00,15:44:00,38301,11,0,0,12.2434
5041,15:46:00,15:46:00,38300,12,0,0,13.0083
5041,15:50:00,15:50:00,38299,13,0,0,15.0922
5041,15:54:00,15:54:00,38298,14,0,0,17.7042
5041,15:56:00,15:56:00,38297,15,0,0,18.2437
5041,16:02:00,16:02:00,38296,16,0,0,21.5413
5041,16:05:00,16:05:00,38295,17,0,0,23.7214
5041,16:10:00,16:10:00,38294,18,0,0,27.5684
5041,16:16:00,16:16:00,38293,19,0,0,32.5979
5041,16:18:00,16:18:00,38292,20,0,0,33.0600
5041,16:21:00,16:21:00,38291,21,0,0,33.5430
5042,15:44:00,15:44:00,38310,1,0,0,0.0000
5042,15:46:00,15:46:00,38309,2,0,0,0.3443
5042,15:48:00,15:48:00,38308,3,0,0,0.7250
5042,15:52:00,15:52:00,38307,4,0,0,1.1498
5042,15:57:00,15:57:00,38306,5,0,0,3.7871
5042,15:59:00,15:59:00,43288,6,0,0,5.3449
5042,16:02:00,16:02:00,38305,7,0,0,6.9218
5042,16:05:00,16:05:00,38304,8,0,0,8.1886
5042,16:07:00,16:07:00,38303,9,0,0,8.6958
5042,16:09:00,16:09:00,38302,10,0,0,9.5695
5042,16:14:00,16:14:00,38301,11,0,0,12.2434
5042,16:16:00,16:16:00,38300,12,0,0,13.0083
5042,16:20:00,16:20:00,38299,13,0,0,15.0922
5042,16:24:00,16:24:00,38298,14,0,0,17.7042
5042,16:26:00,16:26:00,38297,15,0,0,18.2437
5042,16:32:00,16:32:00,38296,16,0,0,21.5413
5042,16:35:00,16:35:00,38295,17,0,0,23.7214
5042,16:40:00,16:40:00,38294,18,0,0,27.5684
5042,16:46:00,16:46:00,38293,19,0,0,32.5979
5042,16:48:00,16:48:00,38292,20,0,0,33.0600
5042,16:51:00,16:51:00,38291,21,0,0,33.5430
5043,16:14:00,16:14:00,38310,1,0,0,0.0000
5043,16:16:00,16:16:00,38309,2,0,0,0.3443
5043,16:18:00,16:18:00,38308,3,0,0,0.7250
5043,16:22:00,16:22:00,38307,4,0,0,1.1498
5043,16:27:00,16:27:00,38306,5,0,0,3.7871
5043,16:29:00,16:29:00,43288,6,0,0,5.3449
5043,16:32:00,16:32:00,38305,7,0,0,6.9218
5043,16:35:00,16:35:00,38304,8,0,0,8.1886
5043,16:37:00,16:37:00,38303,9,0,0,8.6958
5043,16:39:00,16:39:00,38302,10,0,0,9.5695
5043,16:44:00,16:44:00,38301,11,0,0,12.2434
5043,16:46:00,16:46:00,38300,12,0,0,13.0083
5043,16:50:00,16:50:00,38299,13,0,0,15.0922
5043,16:54:00,16:54:00,38298,14,0,0,17.7042
5043,16:56:00,16:56:00,38297,15,0,0,18.2437
5043,17:02:00,17:02:00,38296,16,0,0,21.5413
5043,17:05:00,17:05:00,38295,17,0,0,23.7214
5043,17:10:00,17:10:00,38294,18,0,0,27.5684
5043,17:16:00,17:16:00,38293,19,0,0,32.5979
5043,17:18:00,17:18:00,38292,20,0,0,33.0600
5043,17:21:00,17:21:00,38291,21,0,0,33.5430
5044,16:44:00,16:44:00,38310,1,0,0,0.0000
5044,16:46:00,16:46:00,38309,2,0,0,0.3443
5044,16:48:00,16:48:00,38308,3,0,0,0.7250
5044,16:52:00,16:52:00,38307,4,0,0,1.1498
5044,16:57:00,16:57:00,38306,5,0,0,3.7871
5044,16:59:00,16:59:00,43288,6,0,0,5.3449
5044,17:02:00,17:02:00,38305,7,0,0,6.9218
5044,17:05:00,17:05:00,38304,8,0,0,8.1886
5044,17:07:00,17:07:00,38303,9,0,0,8.6958
5044,17:09:00,17:09:00,38302,10,0,0,9.5695
5044,17:14:00,17:14:00,38301,11,0,0,12.2434
5044,17:16:00,17:16:00,38300,12,0,0,13.0083
5044,17:20:00,17:20:00,38299,13,0,0,15.0922
5044,17:24:00,17:24:00,38298,14,0,0,17.7042
5044,17:26:00,17:26:00,38297,15,0,0,18.2437
5044,17:32:00,17:32:00,38296,16,0,0,21.5413
5044,17:35:00,17:35:00,38295,17,0,0,23.7214
5044,17:40:00,17:40:00,38294,18,0,0,27.5684
5044,17:46:00,17:46:00,38293,19,0,0,32.5979
5044,17:48:00,17:48:00,38292,20,0,0,33.0600
5044,17:51:00,17:51:00,38291,21,0,0,33.5430
5045,17:14:00,17:14:00,38310,1,0,0,0.0000
5045,17:16:00,17:16:00,38309,2,0,0,0.3443
5045,17:18:00,17:18:00,38308,3,0,0,0.7250
5045,17:22:00,17:22:00,38307,4,0,0,1.1498
5045,17:27:00,17:27:00,38306,5,0,0,3.7871
5045,17:29:00,17:29:00,43288,6,0,0,5.3449
5045,17:32:00,17:32:00,38305,7,0,0,6.9218
5045,17:35:00,17:35:00,38304,8,0,0,8.1886
5045,17:37:00,17:37:00,38303,9,0,0,8.6958
5045,17:39:00,17:39:00,38302,10,0,0,9.5695
5045,17:44:00,17:44:00,38301,11,0,0,12.2434
5045,17:46:00,17:46:00,38300,12,0,0,13.0083
5045,17:50:00,17:50:00,38299,13,0,0,15.0922
5045,17:54:00,17:54:00,38298,14,0,0,17.7042
5045,17:56:00,17:56:00,38297,15,0,0,18.2437
5045,18:02:00,18:02:00,38296,16,0,0,21.5413
5045,18:05:00,18:05:00,38295,17,0,0,23.7214
5045,18:10:00,18:10:00,38294,18,0,0,27.5684
5045,18:16:00,18:16:00,38293,19,0,0,32.5979
5045,18:18:00,18:18:00,38292,20,0,0,33.0600
5045,18:21:00,18:21:00,38291,21,0,0,33.5430
5046,17:44:00,17:44:00,38310,1,0,0,0.0000
5046,17:46:00,17:46:00,38309,2,0,0,0.3443
5046,17:48:00,17:48:00,38308,3,0,0,0.7250
5046,17:52:00,17:52:00,38307,4,0,0,1.1498
5046,17:57:00,17:57:00,38306,5,0,0,3.7871
5046,17:59:00,17:59:00,43288,6,0,0,5.3449
5046,18:02:00,18:02:00,38305,7,0,0,6.9218
5046,18:05:00,18:05:00,38304,8,0,0,8.1886
5046,18:07:00,18:07:00,38303,9,0,0,8.6958
5046,18:09:00,18:09:00,38302,10,0,0,9.5695
5046,18:14:00,18:14:00,38301,11,0,0,12.2434
5046,18:16:00,18:16:00,38300,12,0,0,13.0083
5046,18:20:00,18:20:00,38299,13,0,0,15.0922
5046,18:24:00,18:24:00,38298,14,0,0,17.7042
5046,18:26:00,18:26:00,38297,15,0,0,18.2437
5046,18:32:00,18:32:00,38296,16,0,0,21.5413
5046,18:35:00,18:35:00,38295,17,0,0,23.7214
5046,18:40:00,18:40:00,38294,18,0,0,27.5684
5046,18:46:00,18:46:00,38293,19,0,0,32.5979
5046,18:48:00,18:48:00,38292,20,0,0,33.0600
5046,18:51:00,18:51:00,38291,21,0,0,33.5430
5047,18:14:00,18:14:00,38310,1,0,0,0.0000
5047,18:16:00,18:16:00,38309,2,0,0,0.3443
5047,18:18:00,18:18:00,38308,3,0,0,0.7250
5047,18:22:00,18:22:00,38307,4,0,0,1.1498
5047,18:27:00,18:27:00,38306,5,0,0,3.7871
5047,18:29:00,18:29:00,43288,6,0,0,5.3449
5047,18:32:00,18:32:00,38305,7,0,0,6.9218
5047,18:35:00,18:35:00,38304,8,0,0,8.1886
5047,18:37:00,18:37:00,38303,9,0,0,8.6958
5047,18:39:00,18:39:00,38302,10,0,0,9.5695
5047,18:44:00,18:44:00,38301,11,0,0,12.2434
5047,18:46:00,18:46:00,38300,12,0,0,13.0083
5047,18:50:00,18:50:00,38299,13,0,0,15.0922
5047,18:54:00,18:54:00,38298,14,0,0,17.7042
5047,18:56:00,18:56:00,38297,15,0,0,18.2437
5047,19:02:00,19:02:00,38296,16,0,0,21.5413
5047,19:05:00,19:05:00,38295,17,0,0,23.7214
5047,19:10:00,19:10:00,38294,18,0,0,27.5684
5047,19:16:00,19:16:00,38293,19,0,0,32.5979
5047,19:18:00,19:18:00,38292,20,0,0,33.0600
5047,19:21:00,19:21:00,38291,21,0,0,33.5430
5048,18:44:00,18:44:00,38310,1,0,0,0.0000
5048,18:46:00,18:46:00,38309,2,0,0,0.3443
5048,18:48:00,18:48:00,38308,3,0,0,0.7250
5048,18:52:00,18:52:00,38307,4,0,0,1.1498
5048,18:57:00,18:57:00,38306,5,0,0,3.7871
5048,18:59:00,18:59:00,43288,6,0,0,5.3449
5048,19:02:00,19:02:00,38305,7,0,0,6.9218
5048,19:05:00,19:05:00,38304,8,0,0,8.1886
5048,19:07:00,19:07:00,38303,9,0,0,8.6958
5048,19:09:00,19:09:00,38302,10,0,0,9.5695
5048,19:14:00,19:14:00,38301,11,0,0,12.2434
5048,19:16:00,19:16:00,38300,12,0,0,13.0083
5048,19:20:00,19:20:00,38299,13,0,0,15.0922
5048,19:24:00,19:24:00,38298,14,0,0,17.7042
5048,19:26:00,19:26:00,38297,15,0,0,18.2437
5048,19:32:00,19:32:00,38296,16,0,0,21.5413
5048,19:35:00,19:35:00,38295,17,0,0,23.7214
5048,19:40:00,19:40:00,38294,18,0,0,27.5684
5048,19:46:00,19:46:00,38293,19,0,0,32.5979
5048,19:48:00,19:48:00,38292,20,0,0,33.0600
5048,19:51:00,19:51:00,38291,21,0,0,33.5430
5049,19:14:00,19:14:00,38310,1,0,0,0.0000
5049,19:16:00,19:16:00,38309,2,0,0,0.3443
5049,19:18:00,19:18:00,38308,3,0,0,0.7250
5049,19:22:00,19:22:00,38307,4,0,0,1.1498
5049,19:27:00,19:27:00,38306,5,0,0,3.7871
5049,19:29:00,19:29:00,43288,6,0,0,5.3449
5049,19:32:00,19:32:00,38305,7,0,0,6.9218
5049,19:35:00,19:35:00,38304,8,0,0,8.1886
5049,19:37:00,19:37:00,38303,9,0,0,8.6958
5049,19:39:00,19:39:00,38302,10,0,0,9.5695
5049,19:44:00,19:44:00,38301,11,0,0,12.2434
5049,19:46:00,19:46:00,38300,12,0,0,13.0083
5049,19:50:00,19:50:00,38299,13,0,0,15.0922
5049,19:54:00,19:54:00,38298,14,0,0,17.7042
5049,19:56:00,19:56:00,38297,15,0,0,18.2437
5049,20:02:00,20:02:00,38296,16,0,0,21.5413
5049,20:05:00,20:05:00,38295,17,0,0,23.7214
5049,20:10:00,20:10:00,38294,18,0,0,27.5684
5049,20:16:00,20:16:00,38293,19,0,0,32.5979
5049,20:18:00,20:18:00,38292,20,0,0,33.0600
5049,20:21:00,20:21:00,38291,21,0,0,33.5430
5050,19:44:00,19:44:00,38310,1,0,0,0.0000
5050,19:46:00,19:46:00,38309,2,0,0,0.3443
5050,19:48:00,19:48:00,38308,3,0,0,0.7250
5050,19:52:00,19:52:00,38307,4,0,0,1.1498
5050,19:57:00,19:57:00,38306,5,0,0,3.7871
5050,19:59:00,19:59:00,43288,6,0,0,5.3449
5050,20:02:00,20:02:00,38305,7,0,0,6.9218
5050,20:05:00,20:05:00,38304,8,0,0,8.1886
5050,20:07:00,20:07:00,38303,9,0,0,8.6958
5050,20:09:00,20:09:00,38302,10,0,0,9.5695
5050,20:14:00,20:14:00,38301,11,0,0,12.2434
5050,20:16:00,20:16:00,38300,12,0,0,13.0083
5050,20:20:00,20:20:00,38299,13,0,0,15.0922
5050,20:24:00,20:24:00,38298,14,0,0,17.7042
5050,20:26:00,20:26:00,38297,15,0,0,18.2437
5050,20:32:00,20:32:00,38296,16,0,0,21.5413
5050,20:35:00,20:35:00,38295,17,0,0,23.7214
5050,20:40:00,20:40:00,38294,18,0,0,27.5684
5050,20:46:00,20:46:00,38293,19,0,0,32.5979
5050,20:48:00,20:48:00,38292,20,0,0,33.0600
5050,20:51:00,20:51:00,38291,21,0,0,33.5430
5051,20:14:00,20:14:00,38310,1,0,0,0.0000
5051,20:16:00,20:16:00,38309,2,0,0,0.3443
5051,20:18:00,20:18:00,38308,3,0,0,0.7250
5051,20:22:00,20:22:00,38307,4,0,0,1.1498
5051,20:27:00,20:27:00,38306,5,0,0,3.7871
5051,20:29:00,20:29:00,43288,6,0,0,5.3449
5051,20:32:00,20:32:00,38305,7,0,0,6.9218
5051,20:35:00,20:35:00,38304,8,0,0,8.1886
5051,20:37:00,20:37:00,38303,9,0,0,8.6958
5051,20:39:00,20:39:00,38302,10,0,0,9.5695
5051,20:44:00,20:44:00,38301,11,0,0,12.2434
5051,20:46:00,20:46:00,38300,12,0,0,13.0083
5051,20:50:00,20:50:00,38299,13,0,0,15.0922
