route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,peak_offpeak
2,245982724598331,245982724598331+244030+0,North White Plains,9535,0,,14,0,0
2,245980624598266,245980624598266+244030+0,North White Plains,9535,0,,14,0,0
2,245982824598281,245982824598281+244085+0,Grand Central Terminal,9602,1,,3,0,0
2,245980624598266,245980624598266+244120+0,Grand Central Terminal,9634,1,,3,0,0
2,245979924597997,245979924597997+244120+0,Grand Central Terminal,9634,1,,3,1,0
2,245979924597997,245979924597997+244159+0,Southeast,9663,0,,14,1,0
2,245983424599037,245983424599037+244216+0,Dover Plains,9995,0,,14,0,0
2,245979824597986,245979824597986+243964+0,Crestwood,9337,0,,14,1,0
2,245982924598322,245982924598322+243965+1,Southeast,934,1,,3,0,1
2,245982724598281,245982724598281+243968+0,Grand Central Terminal,9340,1,,3,0,0
2,245979924597997,245979924597997+243968+0,Grand Central Terminal,9340,1,,3,1,0
2,245983424599037,245983424599037+244032+0,North White Plains,9539,0,,14,0,0
2,245980524598056,245980524598056+244032+0,North White Plains,9539,0,,14,0,0
2,245983424599036,245983424599036+244032+0,North White Plains,9539,0,,14,0,0
2,245979924597997,245979924597997+244032+0,North White Plains,9539,0,,14,1,0
2,245982724598331,245982724598331+244033+0,Grand Central Terminal,9542,1,,3,0,0
2,245980524598056,245980524598056+244033+0,Grand Central Terminal,9542,1,,3,0,0
2,245980524598056,245980524598056+244086+0,Southeast,9605,0,,14,0,0
2,245983424599037,245983424599037+244086+0,Southeast,9605,0,,14,0,0
2,245982724598336,245982724598336+244087+0,Grand Central Terminal,9606,1,,3,0,0
2,245982724598331,245982724598331+244122+0,Grand Central Terminal,9638,1,,3,0,0
2,245979924597997,245979924597997+244124+0,Southeast,9639,0,,14,1,0
1,245979924597997,245979924597997+243798+0,Poughkeepsie,8827,0,,12,1,0
1,245979924597997,245979924597997+243834+0,Grand Central Terminal,8840,1,,1,1,0
1,245981624598183,245981624598183+243871+0,Grand Central Terminal,886,1,,1,0,0
1,245984924598522,245984924598522+243871+0,Grand Central Terminal,886,1,,1,0,0
1,245984924598524,245984924598524+243871+0,Grand Central Terminal,886,1,,1,0,0
2,245980624598207,245980624598207+243970+0,Crestwood,9341,0,,14,0,0
2,245982724598281,245982724598281+243971+0,Crestwood,9341,0,,14,0,0
2,245980624598266,245980624598266+243973+0,Crestwood,9345,0,,14,0,0
